material_id,formula_pretty,formula_match_key,elements,elements_list,material_family_key,material_family_match_key,is_stable,is_metal,symmetry,cluster_label,elements_parsed,formula_elements_ordered,primary_element_symbol,primary_element_name,single_element_name,candidate_price_keys,price_match_key,price_material,cost,unit,year,match_type,match_confidence,cluster_cost_percentile,cost_rank_within_cluster,cost_class_within_cluster
mp-27213,AuBr3,aubr3,"['Au', 'Br']","['Au', 'Br']",Au_Br,au_br,True,False,Monoclinic,1,"['Au', 'Br']","['Au', 'Br']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.7668810289389068,7,high_cost
mp-27199,AuSeBr,ausebr,"['Au', 'Br', 'Se']","['Au', 'Br', 'Se']",Au_Br_Se,au_br_se,True,False,Orthorhombic,1,"['Au', 'Br', 'Se']","['Au', 'Se', 'Br']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.7668810289389068,7,high_cost
mp-28192,AuSCl5,auscl5,"['Au', 'Cl', 'S']","['Au', 'Cl', 'S']",Au_Cl_S,au_cl_s,True,False,Monoclinic,1,"['Au', 'Cl', 'S']","['Au', 'S', 'Cl']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.7668810289389068,7,high_cost
mp-556587,AuSCl7,auscl7,"['Au', 'Cl', 'S']","['Au', 'Cl', 'S']",Au_Cl_S,au_cl_s,True,False,Monoclinic,1,"['Au', 'Cl', 'S']","['Au', 'S', 'Cl']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.7668810289389068,7,high_cost
mp-27725,AuI,aui,"['Au', 'I']","['Au', 'I']",Au_I,au_i,True,False,Tetragonal,1,"['Au', 'I']","['Au', 'I']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.7668810289389068,7,high_cost
mp-1214760,AuI2,aui2,"['Au', 'I']","['Au', 'I']",Au_I,au_i,True,True,Tetragonal,1,"['Au', 'I']","['Au', 'I']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.7668810289389068,7,high_cost
mp-560549,AuSeClO3,auseclo3,"['Au', 'Cl', 'O', 'Se']","['Au', 'Cl', 'O', 'Se']",Au_Cl_O_Se,au_cl_o_se,True,False,Triclinic,1,"['Au', 'Cl', 'O', 'Se']","['Au', 'Se', 'Cl', 'O']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.7668810289389068,7,high_cost
mp-927,CuP2,cup2,"['Cu', 'P']","['Cu', 'P']",Cu_P,cu_p,True,False,Monoclinic,1,"['Cu', 'P']","['Cu', 'P']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-3934,Cu3PS4,cu3ps4,"['Cu', 'P', 'S']","['Cu', 'P', 'S']",Cu_P_S,cu_p_s,True,False,Orthorhombic,1,"['Cu', 'P', 'S']","['Cu', 'P', 'S']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1025340,Cu2WSe4,cu2wse4,"['Cu', 'Se', 'W']","['Cu', 'Se', 'W']",Cu_Se_W,cu_se_w,True,False,Tetragonal,1,"['Cu', 'Se', 'W']","['Cu', 'W', 'Se']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-31037,CuTe2I,cute2i,"['Cu', 'I', 'Te']","['Cu', 'I', 'Te']",Cu_I_Te,cu_i_te,True,False,Monoclinic,1,"['Cu', 'I', 'Te']","['Cu', 'Te', 'I']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-31036,CuTe2Br,cute2br,"['Br', 'Cu', 'Te']","['Br', 'Cu', 'Te']",Br_Cu_Te,br_cu_te,True,False,Monoclinic,1,"['Br', 'Cu', 'Te']","['Cu', 'Te', 'Br']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-568778,CuTeBr,cutebr,"['Br', 'Cu', 'Te']","['Br', 'Cu', 'Te']",Br_Cu_Te,br_cu_te,True,False,Orthorhombic,1,"['Br', 'Cu', 'Te']","['Cu', 'Te', 'Br']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-28741,CuSe3Br,cuse3br,"['Br', 'Cu', 'Se']","['Br', 'Cu', 'Se']",Br_Cu_Se,br_cu_se,True,False,Orthorhombic,1,"['Br', 'Cu', 'Se']","['Cu', 'Se', 'Br']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-31038,CuSe2Cl,cuse2cl,"['Cl', 'Cu', 'Se']","['Cl', 'Cu', 'Se']",Cl_Cu_Se,cl_cu_se,True,False,Monoclinic,1,"['Cl', 'Cu', 'Se']","['Cu', 'Se', 'Cl']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-4468,CuSbS2,cusbs2,"['Cu', 'S', 'Sb']","['Cu', 'S', 'Sb']",Cu_S_Sb,cu_s_sb,True,False,Orthorhombic,1,"['Cu', 'S', 'Sb']","['Cu', 'Sb', 'S']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-30971,CuTe2Cl,cute2cl,"['Cl', 'Cu', 'Te']","['Cl', 'Cu', 'Te']",Cl_Cu_Te,cl_cu_te,True,False,Monoclinic,1,"['Cl', 'Cu', 'Te']","['Cu', 'Te', 'Cl']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-570081,CuI,cui,"['Cu', 'I']","['Cu', 'I']",Cu_I,cu_i,True,False,Trigonal,1,"['Cu', 'I']","['Cu', 'I']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-865018,CuBiPtS3,cubipts3,"['Bi', 'Cu', 'Pt', 'S']","['Bi', 'Cu', 'Pt', 'S']",Bi_Cu_Pt_S,bi_cu_pt_s,True,False,Orthorhombic,1,"['Bi', 'Cu', 'Pt', 'S']","['Cu', 'Bi', 'Pt', 'S']",Cu,copper,,"['copper', 'platinum']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-22982,CuBiS2,cubis2,"['Bi', 'Cu', 'S']","['Bi', 'Cu', 'S']",Bi_Cu_S,bi_cu_s,True,False,Orthorhombic,1,"['Bi', 'Cu', 'S']","['Cu', 'Bi', 'S']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1106310,Cu2SiHgS4,cu2sihgs4,"['Cu', 'Hg', 'S', 'Si']","['Cu', 'Hg', 'S', 'Si']",Cu_Hg_S_Si,cu_hg_s_si,True,False,Orthorhombic,1,"['Cu', 'Hg', 'S', 'Si']","['Cu', 'Si', 'Hg', 'S']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-28034,Cu2P7,cu2p7,"['Cu', 'P']","['Cu', 'P']",Cu_P,cu_p,True,False,Monoclinic,1,"['Cu', 'P']","['Cu', 'P']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-23353,Cu2HgI4,cu2hgi4,"['Cu', 'Hg', 'I']","['Cu', 'Hg', 'I']",Cu_Hg_I,cu_hg_i,True,False,Tetragonal,1,"['Cu', 'Hg', 'I']","['Cu', 'Hg', 'I']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-15896,Cu2SiSe3,cu2sise3,"['Cu', 'Se', 'Si']","['Cu', 'Se', 'Si']",Cu_Se_Si,cu_se_si,True,False,Monoclinic,1,"['Cu', 'Se', 'Si']","['Cu', 'Si', 'Se']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1212937,Cu2SiHgSe4,cu2sihgse4,"['Cu', 'Hg', 'Se', 'Si']","['Cu', 'Hg', 'Se', 'Si']",Cu_Hg_Se_Si,cu_hg_se_si,True,False,Orthorhombic,1,"['Cu', 'Hg', 'Se', 'Si']","['Cu', 'Si', 'Hg', 'Se']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-628643,CuAsPbS3,cuaspbs3,"['As', 'Cu', 'Pb', 'S']","['As', 'Cu', 'Pb', 'S']",As_Cu_Pb_S,as_cu_pb_s,True,False,Orthorhombic,1,"['As', 'Cu', 'Pb', 'S']","['Cu', 'As', 'Pb', 'S']",Cu,copper,,"['copper', 'lead']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1190563,Cu6Hg3(SbS3)4,cu6hg3_sbs3_4,"['Cu', 'Hg', 'S', 'Sb']","['Cu', 'Hg', 'S', 'Sb']",Cu_Hg_S_Sb,cu_hg_s_sb,True,False,Trigonal,1,"['Cu', 'Hg', 'S', 'Sb']","['Cu', 'Hg', 'Sb', 'S']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-557225,Cu6GeWS8,cu6gews8,"['Cu', 'Ge', 'S', 'W']","['Cu', 'Ge', 'S', 'W']",Cu_Ge_S_W,cu_ge_s_w,True,False,Hexagonal,1,"['Cu', 'Ge', 'S', 'W']","['Cu', 'Ge', 'W', 'S']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1225822,Cu5SeCl5O4,cu5secl5o4,"['Cl', 'Cu', 'O', 'Se']","['Cl', 'Cu', 'O', 'Se']",Cl_Cu_O_Se,cl_cu_o_se,True,False,Monoclinic,1,"['Cl', 'Cu', 'O', 'Se']","['Cu', 'Se', 'Cl', 'O']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-34126,Cu4SnP10,cu4snp10,"['Cu', 'P', 'Sn']","['Cu', 'P', 'Sn']",Cu_P_Sn,cu_p_sn,True,False,Trigonal,1,"['Cu', 'P', 'Sn']","['Cu', 'Sn', 'P']",Cu,copper,,"['copper', 'phosphate_rock', 'tin']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-28995,Cu4SiP8,cu4sip8,"['Cu', 'P', 'Si']","['Cu', 'P', 'Si']",Cu_P_Si,cu_p_si,True,False,Tetragonal,1,"['Cu', 'P', 'Si']","['Cu', 'Si', 'P']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-15252,Cu2GeS3,cu2ges3,"['Cu', 'Ge', 'S']","['Cu', 'Ge', 'S']",Cu_Ge_S,cu_ge_s,True,False,Monoclinic,1,"['Cu', 'Ge', 'S']","['Cu', 'Ge', 'S']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-12954,CuBS2,cubs2,"['B', 'Cu', 'S']","['B', 'Cu', 'S']",B_Cu_S,b_cu_s,True,False,Tetragonal,1,"['B', 'Cu', 'S']","['Cu', 'B', 'S']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1196912,CuP4Se3Cl,cup4se3cl,"['Cl', 'Cu', 'P', 'Se']","['Cl', 'Cu', 'P', 'Se']",Cl_Cu_P_Se,cl_cu_p_se,True,False,Monoclinic,1,"['Cl', 'Cu', 'P', 'Se']","['Cu', 'P', 'Se', 'Cl']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-554724,CuP4S3I,cup4s3i,"['Cu', 'I', 'P', 'S']","['Cu', 'I', 'P', 'S']",Cu_I_P_S,cu_i_p_s,True,False,Orthorhombic,1,"['Cu', 'I', 'P', 'S']","['Cu', 'P', 'S', 'I']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1105187,CuPS3,cups3,"['Cu', 'P', 'S']","['Cu', 'P', 'S']",Cu_P_S,cu_p_s,True,False,Tetragonal,1,"['Cu', 'P', 'S']","['Cu', 'P', 'S']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-22913,CuBr,cubr,"['Br', 'Cu']","['Br', 'Cu']",Br_Cu,br_cu,True,False,Cubic,1,"['Br', 'Cu']","['Cu', 'Br']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1191203,CuNiSbS3,cunisbs3,"['Cu', 'Ni', 'S', 'Sb']","['Cu', 'Ni', 'S', 'Sb']",Cu_Ni_S_Sb,cu_ni_s_sb,True,False,Orthorhombic,1,"['Cu', 'Ni', 'S', 'Sb']","['Cu', 'Ni', 'Sb', 'S']",Cu,copper,,"['copper', 'nickel']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1192231,CuIO4,cuio4,"['Cu', 'I', 'O']","['Cu', 'I', 'O']",Cu_I_O,cu_i_o,True,False,Orthorhombic,1,"['Cu', 'I', 'O']","['Cu', 'I', 'O']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-606644,CuP10,cup10,"['Cu', 'P']","['Cu', 'P']",Cu_P,cu_p,True,False,Triclinic,1,"['Cu', 'P']","['Cu', 'P']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-29567,CuSe2Br,cuse2br,"['Br', 'Cu', 'Se']","['Br', 'Cu', 'Se']",Br_Cu_Se,br_cu_se,True,False,Monoclinic,1,"['Br', 'Cu', 'Se']","['Cu', 'Se', 'Br']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1197804,CuP4S3Br,cup4s3br,"['Br', 'Cu', 'P', 'S']","['Br', 'Cu', 'P', 'S']",Br_Cu_P_S,br_cu_p_s,True,False,Orthorhombic,1,"['Br', 'Cu', 'P', 'S']","['Cu', 'P', 'S', 'Br']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-571015,CuP4Se4I,cup4se4i,"['Cu', 'I', 'P', 'Se']","['Cu', 'I', 'P', 'Se']",Cu_I_P_Se,cu_i_p_se,True,False,Orthorhombic,1,"['Cu', 'I', 'P', 'Se']","['Cu', 'P', 'Se', 'I']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.8504823151125402,8,high_cost
mp-1180046,NiS2,nis2,"['Ni', 'S']","['Ni', 'S']",Ni_S,ni_s,True,False,Monoclinic,1,"['Ni', 'S']","['Ni', 'S']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.9115755627009646,9,high_cost
mp-1219954,NiSb6Ru,nisb6ru,"['Ni', 'Ru', 'Sb']","['Ni', 'Ru', 'Sb']",Ni_Ru_Sb,ni_ru_sb,True,False,Monoclinic,1,"['Ni', 'Ru', 'Sb']","['Ni', 'Sb', 'Ru']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.9115755627009646,9,high_cost
mp-10955,Sn(HgSe2)2,sn_hgse2_2,"['Hg', 'Se', 'Sn']","['Hg', 'Se', 'Sn']",Hg_Se_Sn,hg_se_sn,True,False,Tetragonal,1,"['Hg', 'Se', 'Sn']","['Sn', 'Hg', 'Se']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-978114,Sn5O6,sn5o6,"['O', 'Sn']","['O', 'Sn']",O_Sn,o_sn,True,False,Monoclinic,1,"['O', 'Sn']","['Sn', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-27194,SnI2,sni2,"['I', 'Sn']","['I', 'Sn']",I_Sn,i_sn,True,False,Monoclinic,1,"['I', 'Sn']","['Sn', 'I']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-5045,SnGeS3,snges3,"['Ge', 'S', 'Sn']","['Ge', 'S', 'Sn']",Ge_S_Sn,ge_s_sn,True,False,Monoclinic,1,"['Ge', 'S', 'Sn']","['Sn', 'Ge', 'S']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-23182,SnI4,sni4,"['I', 'Sn']","['I', 'Sn']",I_Sn,i_sn,True,False,Cubic,1,"['I', 'Sn']","['Sn', 'I']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-571146,SnICl,snicl,"['Cl', 'I', 'Sn']","['Cl', 'I', 'Sn']",Cl_I_Sn,cl_i_sn,True,False,Orthorhombic,1,"['Cl', 'I', 'Sn']","['Sn', 'I', 'Cl']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-560891,SnP2Cl8O3,snp2cl8o3,"['Cl', 'O', 'P', 'Sn']","['Cl', 'O', 'P', 'Sn']",Cl_O_P_Sn,cl_o_p_sn,True,False,Triclinic,1,"['Cl', 'O', 'P', 'Sn']","['Sn', 'P', 'Cl', 'O']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-28293,SnPCl9,snpcl9,"['Cl', 'P', 'Sn']","['Cl', 'P', 'Sn']",Cl_P_Sn,cl_p_sn,True,False,Triclinic,1,"['Cl', 'P', 'Sn']","['Sn', 'P', 'Cl']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-13923,SnPS3,snps3,"['P', 'S', 'Sn']","['P', 'S', 'Sn']",P_S_Sn,p_s_sn,True,False,Monoclinic,1,"['P', 'S', 'Sn']","['Sn', 'P', 'S']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-2231,SnS,sns,"['S', 'Sn']","['S', 'Sn']",S_Sn,s_sn,True,False,Orthorhombic,1,"['S', 'Sn']","['Sn', 'S']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-1170,SnS2,sns2,"['S', 'Sn']","['S', 'Sn']",S_Sn,s_sn,True,False,Trigonal,1,"['S', 'Sn']","['Sn', 'S']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-691,SnSe,snse,"['Se', 'Sn']","['Se', 'Sn']",Se_Sn,se_sn,True,False,Orthorhombic,1,"['Se', 'Sn']","['Sn', 'Se']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-665,SnSe2,snse2,"['Se', 'Sn']","['Se', 'Sn']",Se_Sn,se_sn,True,False,Trigonal,1,"['Se', 'Sn']","['Sn', 'Se']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-560193,SnSe2(Cl4O)2,snse2_cl4o_2,"['Cl', 'O', 'Se', 'Sn']","['Cl', 'O', 'Se', 'Sn']",Cl_O_Se_Sn,cl_o_se_sn,True,False,Monoclinic,1,"['Cl', 'O', 'Se', 'Sn']","['Sn', 'Se', 'Cl', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-1509,Sn2S3,sn2s3,"['S', 'Sn']","['S', 'Sn']",S_Sn,s_sn,True,False,Orthorhombic,1,"['S', 'Sn']","['Sn', 'S']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-1198561,Sn15Ru3O14,sn15ru3o14,"['O', 'Ru', 'Sn']","['O', 'Ru', 'Sn']",O_Ru_Sn,o_ru_sn,True,False,Monoclinic,1,"['O', 'Ru', 'Sn']","['Sn', 'Ru', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-28456,Sn15Os3O14,sn15os3o14,"['O', 'Os', 'Sn']","['O', 'Os', 'Sn']",O_Os_Sn,o_os_sn,True,False,Monoclinic,1,"['O', 'Os', 'Sn']","['Sn', 'Os', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-27947,Sn(SbTe2)2,sn_sbte2_2,"['Sb', 'Sn', 'Te']","['Sb', 'Sn', 'Te']",Sb_Sn_Te,sb_sn_te,True,False,Trigonal,1,"['Sb', 'Sn', 'Te']","['Sn', 'Sb', 'Te']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-557101,Sn(S4I)4,sn_s4i_4,"['I', 'S', 'Sn']","['I', 'S', 'Sn']",I_S_Sn,i_s_sn,True,False,Orthorhombic,1,"['I', 'S', 'Sn']","['Sn', 'S', 'I']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-36381,Sn(PS3)2,sn_ps3_2,"['P', 'S', 'Sn']","['P', 'S', 'Sn']",P_S_Sn,p_s_sn,True,False,Trigonal,1,"['P', 'S', 'Sn']","['Sn', 'P', 'S']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-29862,SnBr2,snbr2,"['Br', 'Sn']","['Br', 'Sn']",Br_Sn,br_sn,True,False,Orthorhombic,1,"['Br', 'Sn']","['Sn', 'Br']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-23216,SnBr4,snbr4,"['Br', 'Sn']","['Br', 'Sn']",Br_Sn,br_sn,True,False,Monoclinic,1,"['Br', 'Sn']","['Sn', 'Br']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-29179,SnCl2,sncl2,"['Cl', 'Sn']","['Cl', 'Sn']",Cl_Sn,cl_sn,True,False,Monoclinic,1,"['Cl', 'Sn']","['Sn', 'Cl']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-29866,SnCl4,sncl4,"['Cl', 'Sn']","['Cl', 'Sn']",Cl_Sn,cl_sn,True,False,Monoclinic,1,"['Cl', 'Sn']","['Sn', 'Cl']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-27373,SnClF,snclf,"['Cl', 'F', 'Sn']","['Cl', 'F', 'Sn']",Cl_F_Sn,cl_f_sn,True,False,Orthorhombic,1,"['Cl', 'F', 'Sn']","['Sn', 'Cl', 'F']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-1218953,SnGe4Te4Se,snge4te4se,"['Ge', 'Se', 'Sn', 'Te']","['Ge', 'Se', 'Sn', 'Te']",Ge_Se_Sn_Te,ge_se_sn_te,True,False,Trigonal,1,"['Ge', 'Se', 'Sn', 'Te']","['Sn', 'Ge', 'Te', 'Se']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-1203382,Sn2W3Cl14,sn2w3cl14,"['Cl', 'Sn', 'W']","['Cl', 'Sn', 'W']",Cl_Sn_W,cl_sn_w,True,False,Hexagonal,1,"['Cl', 'Sn', 'W']","['Sn', 'W', 'Cl']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.9581993569131833,10,high_cost
mp-554873,Ag2B8O13,ag2b8o13,"['Ag', 'B', 'O']","['Ag', 'B', 'O']",Ag_B_O,ag_b_o,True,False,Monoclinic,2,"['Ag', 'B', 'O']","['Ag', 'B', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.04744525547445255,1,low_cost
mp-690687,Ag2H2IOF,ag2h2iof,"['Ag', 'F', 'H', 'I', 'O']","['Ag', 'F', 'H', 'I', 'O']",Ag_F_H_I_O,ag_f_h_i_o,True,False,Monoclinic,2,"['Ag', 'F', 'H', 'I', 'O']","['Ag', 'H', 'I', 'O', 'F']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.04744525547445255,1,low_cost
mp-553949,Ag2Hg2(TeO4)3,ag2hg2_teo4_3,"['Ag', 'Hg', 'O', 'Te']","['Ag', 'Hg', 'O', 'Te']",Ag_Hg_O_Te,ag_hg_o_te,True,False,Monoclinic,2,"['Ag', 'Hg', 'O', 'Te']","['Ag', 'Hg', 'Te', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.04744525547445255,1,low_cost
mp-27966,Ag2Mo2O7,ag2mo2o7,"['Ag', 'Mo', 'O']","['Ag', 'Mo', 'O']",Ag_Mo_O,ag_mo_o,True,False,Triclinic,2,"['Ag', 'Mo', 'O']","['Ag', 'Mo', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.04744525547445255,1,low_cost
